협정,류,호,소호,적용단위,기준
한-필리핀,84,84.42,8443.19,8443.19,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.42,8443.31,8443.31,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.42,8443.32,8443.32,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.42,8443.39,8443.39,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.42,8443.91,8443.91,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.42,8443.99,8443.99,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.44,,84.44,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.45,,84.45,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.46,,84.46,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.47,,84.47,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.48,,84.48,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.49,,84.49,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.50,,84.50,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.51,,84.51,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.52,,84.52,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.53,,84.53,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.54,,84.54,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.55,,84.55,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.56,,84.56,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.57,,84.57,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.58,,84.58,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.59,,84.59,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.60,,84.60,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.61,,84.61,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.62,,84.62,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.63,,84.63,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.64,,84.64,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.65,,84.65,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.66,,84.66,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.67,,84.67,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.68,,84.68,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.70,,84.70,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.71,,84.71,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.72,,84.72,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.73,,84.73,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.74,,84.74,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.75,,84.75,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.76,,84.76,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.77,,84.77,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,,84.78,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.10,8479.10,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.20,8479.20,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.30,8479.30,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.40,8479.40,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.50,8479.50,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.60,8479.60,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.71,8479.71,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.79,8479.79,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.81,8479.81,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.82,8479.82,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.89,8479.89,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.78,8479.90,8479.90,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.80,,84.80,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.80,8481.10,8481.10,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.80,8481.20,8481.20,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-필리핀,84,84.80,8481.30,8481.30,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
